6.906229037364156E12	6.575266901191259E12	214.0	Tue Aug 09 08:35:00 EDT 2022	1660048500000	9.817666743552872E-5	4.207072097742878E7	-3.8029	-0.29529782	-2.60399638	-0.53108692	-10.92978083	31.64678421	-99.99167027	6.455377918580937E8	0.0	6.7803055143E8	Tue Aug 09 08:35:00 EDT 2022	1660048500000	1278.5503395882827
6.906229037364156E12	6.575266901191259E12	214.0	Tue Aug 09 09:34:00 EDT 2022	1660052040000	9.819345692984933E-5	4.110362092032985E7	-8.5843	0.07048758	-2.02008174	-0.3605416	-10.30452438	39.9927175	-99.9938191	6.456481872643877E8	0.0	6.7814650353E8	Tue Aug 09 09:34:00 EDT 2022	1660052040000	1308.8562807484388
6.906229037364156E12	6.575350419286979E12	214.0	Tue Aug 09 13:34:00 EDT 2022	1660066440000	9.580704585934937E-5	8.014240851324666E7	94.0712	2.59797573	-4.1268841	-5.21810932	-10.16026766	37.46440839	-99.99503405	6.299648991619197E8	0.0	6.616654021E8	Tue Aug 09 13:34:00 EDT 2022	1660066440000	654.9846244241373
6.906229037364156E12	6.575392487091598E12	214.0	Tue Aug 09 14:33:00 EDT 2022	1660069980000	9.476389929002774E-5	8.201163819823447E7	99.0155	-1.20460976	-5.01731402	-5.77941567	-12.05871225	34.62368589	-99.99479016	6.231098314391532E8	0.0	6.5446119297E8	Tue Aug 09 14:33:00 EDT 2022	1660069980000	633.0918359170688
6.906229037364156E12	6.575392487091598E12	213.0	Tue Aug 09 15:33:00 EDT 2022	1660073580000	9.484729495404923E-5	8.271515428205568E7	100.143	0.08800362	-4.84391277	-5.03251121	-12.72669608	34.27541977	-99.99256082	6.236581906618161E8	0.0	6.5503714253E8	Tue Aug 09 15:33:00 EDT 2022	1660073580000	628.2595611631674
6.906229037364156E12	6.575382650923653E12	213.0	Tue Aug 09 16:34:00 EDT 2022	1660077240000	9.522299741982968E-5	1.1273121327950054E8	176.6431	0.42541752	-4.59293513	-4.72548084	-12.25766358	31.28330521	-99.99196724	6.261276452032958E8	0.0	6.5763182981E8	Tue Aug 09 16:34:00 EDT 2022	1660077240000	462.8029253825707
6.906229037364156E12	6.575382650923653E12	213.0	Tue Aug 09 17:33:00 EDT 2022	1660080780000	9.586866712924036E-5	1.1349412588435079E8	186.5289	0.64366508	-4.02121235	-3.71150665	-13.45568893	34.38143278	-99.99086107	6.303731706087818E8	0.0	6.620909727E8	Tue Aug 09 17:33:00 EDT 2022	1660080780000	462.80863485349226
6.906229037364156E12	6.575423659146521E12	213.0	Tue Aug 09 18:27:00 EDT 2022	1660084020000	9.68116920656835E-5	1.1432122435606734E8	190.5781	1.17840675	-2.76028978	-3.17505671	-13.00048926	34.03061683	-99.99224788	6.365778904907029E8	0.0	6.686037189E8	Tue Aug 09 18:27:00 EDT 2022	1660084020000	463.98227588772545
6.906229037364156E12	6.575423659146521E12	213.0	Tue Aug 09 19:25:00 EDT 2022	1660087500000	9.718413164050455E-5	8.693855574069306E7	118.2412	0.43988292	-2.2004882	-2.83333999	-12.48519595	35.12913831	-99.99123519	6.390268384825836E8	0.0	6.7117587191E8	Tue Aug 09 19:25:00 EDT 2022	1660087500000	612.4677459177763
6.906229037364156E12	6.575465363378226E12	213.0	Tue Aug 09 20:26:00 EDT 2022	1660091160000	9.543934186023986E-5	8.740105138288337E7	120.0558	-1.7450123	-4.15837198	-3.80266148	-12.50411295	34.8754169	-99.99136999	6.275580867056208E8	0.0	6.5912595406E8	Tue Aug 09 20:26:00 EDT 2022	1660091160000	598.2939021197859
6.906229037364156E12	6.575465363378226E12	213.0	Tue Aug 09 21:27:00 EDT 2022	1660094820000	9.537448570136256E-5	8.980110976131293E7	123.4629	-0.04565826	-4.03707434	-3.56006236	-12.61816044	33.25603511	-99.99133779	6.271316272793214E8	0.0	6.5867804257E8	Tue Aug 09 21:27:00 EDT 2022	1660094820000	581.908004431153
6.906229037364156E12	6.575507043997057E12	213.0	Tue Aug 09 22:27:00 EDT 2022	1660098420000	9.509834848989035E-5	8.976926305170391E7	133.1314	-0.28952944	-5.15524825	-4.51165675	-11.47458186	31.418019	-99.98790102	6.253198603677609E8	0.0	6.5677097575E8	Tue Aug 09 22:27:00 EDT 2022	1660098420000	580.4328900431785
